,vin,datetime,veh_speed,veh_km,longitude,latitude
52,wqmbpgahavumabejj,2022-10-11 07:59:05,1.06,27981.3,125.18543424949826,43.86745272765181
53,wqmbpgahavumabejj,2022-10-11 07:59:15,0.0,27981.3,125.18543624544567,43.86745572236293
54,wqmbpgahavumabejj,2022-10-11 07:59:25,0.0,27981.3,125.18543624560387,43.867456721796
55,wqmbpgahavumabejj,2022-10-11 07:59:35,0.0,27981.3,125.18543624576205,43.86745772122909
56,wqmbpgahavumabejj,2022-10-11 07:59:45,0.0,27981.3,125.18543624576205,43.86745772122909
57,wqmbpgahavumabejj,2022-10-11 07:59:55,0.0,27981.3,125.18543724334029,43.86745672000196
58,wqmbpgahavumabejj,2022-10-11 08:00:05,0.22,27981.3,125.18542626665801,43.867446745406205
59,wqmbpgahavumabejj,2022-10-11 08:00:15,9.33,27981.3,125.1853833598874,43.86742083730394
60,wqmbpgahavumabejj,2022-10-11 08:00:25,25.25,27981.4,125.18482158784504,43.86712101988715
61,wqmbpgahavumabejj,2022-10-11 08:00:35,7.59,27981.4,125.18434463259145,43.866871023775175
62,wqmbpgahavumabejj,2022-10-11 08:00:45,0.0,27981.4,125.18430372234575,43.866850109683945
63,wqmbpgahavumabejj,2022-10-11 08:00:55,28.91,27981.5,125.18398641750014,43.86667978113253
64,wqmbpgahavumabejj,2022-10-11 08:01:05,0.0,27981.5,125.1834635644899,43.86640188797447
65,wqmbpgahavumabejj,2022-10-11 08:01:15,0.0,27981.5,125.18346256692253,43.86640288922126
66,wqmbpgahavumabejj,2022-10-11 08:01:25,0.0,27981.5,125.18346256692253,43.86640288922126
67,wqmbpgahavumabejj,2022-10-11 08:01:35,0.0,27981.5,125.18346156935517,43.866403890468064
68,wqmbpgahavumabejj,2022-10-11 08:01:45,0.0,27981.5,125.18346057194607,43.86640589114856
69,wqmbpgahavumabejj,2022-10-11 08:01:55,0.0,27981.5,125.18346057242084,43.86640888944964
70,wqmbpgahavumabejj,2022-10-11 08:02:05,0.0,27981.5,125.18346057289561,43.86641188775071
71,wqmbpgahavumabejj,2022-10-11 08:02:15,0.0,27981.5,125.18345957564476,43.8664148878649
72,wqmbpgahavumabejj,2022-10-11 08:02:25,0.0,27981.5,125.1834585777609,43.86641389024434
73,wqmbpgahavumabejj,2022-10-11 08:02:35,9.11,27981.5,125.18341666964952,43.86639097942888
74,wqmbpgahavumabejj,2022-10-11 08:02:45,31.05,27981.6,125.18276011308917,43.86605036824051
