,vin,datetime,latitude,longitude,stay_duration
1,wqmbpgahavumbdicj,2022-10-11 10:33:54,43.78668550398886,125.39169999086856,111.76666666666667
2,wqmbpgahavumbdicj,2022-10-11 13:03:11,43.892067697858536,125.3184846227982,163.86666666666667
3,wqmbpgahavumbdicj,2022-10-11 17:25:00,43.78767029362633,125.39234077954367,1000.55
4,wqmbpgahavumbdicj,2022-10-13 10:18:43,43.78633371045841,125.39175999432338,380.3333333333333
5,wqmbpgahavumbdicj,2022-10-13 16:48:33,43.77730852615728,125.39061555623891,1072.4833333333333
6,wqmbpgahavumbdicj,2022-10-14 11:09:42,43.88497618981128,125.34865909901433,39.86666666666667
7,wqmbpgahavumbdicj,2022-10-14 12:32:31,43.90583263006044,125.37071212435092,128.45
8,wqmbpgahavumbdicj,2022-10-14 15:19:48,43.78744129853032,125.39286193717952,80.45
9,wqmbpgahavumbdicj,2022-10-14 17:52:36,43.89167068686925,125.2711209871093,989.65
10,wqmbpgahavumbdicj,2022-10-16 10:36:05,43.78093385285894,125.39609854492744,1280.6166666666666
11,wqmbpgahavumbdicj,2022-10-17 08:11:32,43.78762796826569,125.39157885392729,31.316666666666666
12,wqmbpgahavumbdicj,2022-10-17 09:35:31,43.87723486409436,125.32842511589084,102.78333333333333
13,wqmbpgahavumbdicj,2022-10-17 11:47:28,43.82289572470549,125.36634174792366,51.95
14,wqmbpgahavumbdicj,2022-10-17 13:15:55,43.78752918333606,125.39193435962684,92.61666666666666
15,wqmbpgahavumbdicj,2022-10-17 15:02:32,43.8124368827653,125.36531184045636,950.55
16,wqmbpgahavumbdicj,2022-10-18 06:55:55,43.827097489281805,125.37627794422788,95.63333333333334
17,wqmbpgahavumbdicj,2022-10-18 09:22:51,43.87701096324548,125.32841003923753,353.5
18,wqmbpgahavumbdicj,2022-10-18 15:38:01,43.852384502518056,125.33922869962696,963.65
19,wqmbpgahavumbdicj,2022-10-19 07:58:10,43.78753898335829,125.39151494178502,33.75
20,wqmbpgahavumbdicj,2022-10-19 08:46:45,43.83232272520885,125.37188663222248,444.3
21,wqmbpgahavumbdicj,2022-10-19 16:25:25,43.82834860450368,125.37249717560483,35.05
22,wqmbpgahavumbdicj,2022-10-19 17:18:18,43.78776261237828,125.39228824351652,883.3333333333334
23,wqmbpgahavumbdicj,2022-10-20 08:43:18,43.87708386370476,125.32837996879762,175.3
24,wqmbpgahavumbdicj,2022-10-20 11:45:16,43.8716181469933,125.3421757415911,28.033333333333335
25,wqmbpgahavumbdicj,2022-10-20 12:49:18,43.78757032638776,125.39229972376066,1195.85
26,wqmbpgahavumbdicj,2022-10-21 08:59:59,43.77887301607009,125.40213210585478,61.666666666666664
27,wqmbpgahavumbdicj,2022-10-21 10:11:09,43.78805583281719,125.39417151782396,50.71666666666667
28,wqmbpgahavumbdicj,2022-10-22 11:11:32,43.78758197475381,125.39154297702784,1398.8833333333334
29,wqmbpgahavumbdicj,2022-10-23 10:44:05,43.787613076789576,125.3917952350488,1340.05
30,wqmbpgahavumbdicj,2022-10-24 09:53:08,43.78733171401673,125.39292127676022,125.63333333333334
31,wqmbpgahavumbdicj,2022-10-25 12:37:00,43.8916293534507,125.31783801049949,245.96666666666667
32,wqmbpgahavumbdicj,2022-10-25 17:57:30,43.81590157773879,125.34147699274664,925.2
33,wqmbpgahavumbdicj,2022-10-26 10:36:52,43.78603530387966,125.39275791504436,271.96666666666664
34,wqmbpgahavumbdicj,2022-10-26 15:23:30,43.82360330302959,125.3717720109652,1028.4833333333333
35,wqmbpgahavumbdicj,2022-10-27 08:47:19,43.787518008224346,125.39154496876026,30.966666666666665
36,wqmbpgahavumbdicj,2022-10-27 09:53:47,43.87696998090032,125.32840702451143,111.85
37,wqmbpgahavumbdicj,2022-10-27 12:19:18,43.91445011561937,125.37552364755982,115.88333333333334
38,wqmbpgahavumbdicj,2022-10-27 14:41:11,43.82343648183341,125.36711749322345,142.51666666666668
39,wqmbpgahavumbdicj,2022-10-27 17:49:02,43.840557669162,125.33218056269769,978.35
40,wqmbpgahavumbdicj,2022-10-28 10:21:23,43.78805595265809,125.39450780546458,631.7
41,wqmbpgahavumbdicj,2022-10-29 21:07:35,43.82344622797345,125.3684442822917,816.7666666666667
42,wqmbpgahavumbdicj,2022-10-30 10:50:31,43.822118534216976,125.36517508992038,107.1
43,wqmbpgahavumbdicj,2022-10-30 12:57:57,43.78758198089416,125.3915559901663,485.53333333333336
44,wqmbpgahavumbdicj,2022-10-30 21:14:50,43.8235565266536,125.36572652335852,1046.4166666666667
