,vin,datetime,latitude,longitude,stay_duration
1,wqmbpgahavumbbcba,2022-09-22 10:16:06,41.693605253164,123.43972159572542,66.1
2,wqmbpgahavumbbcba,2022-09-27 11:35:09,41.66628502598655,123.45512670790812,52.4
3,wqmbpgahavumbbcba,2022-09-27 12:55:21,41.69357336049867,123.43965269115355,21.316666666666666
4,wqmbpgahavumbbcba,2022-09-29 13:45:13,41.68721278089905,123.42683744378886,34.016666666666666
5,wqmbpgahavumbbcba,2022-09-29 14:49:24,41.69356027077619,123.4397066111341,1077.8666666666666
6,wqmbpgahavumbbcba,2022-09-30 09:17:58,41.74399831985821,123.39382061106102,36.1
7,wqmbpgahavumbbcba,2022-09-30 10:54:51,41.81211780625139,123.53132166911747,270.1
8,wqmbpgahavumbbcba,2022-09-30 15:58:57,41.69356833862744,123.4396656716416,77.95
9,wqmbpgahavumbbcba,2022-09-30 17:46:24,41.69360718184286,123.43976553213462,1007.2333333333333
10,wqmbpgahavumbbcba,2022-10-04 10:38:23,41.69422622783244,123.44040268068002,44.21666666666667
11,wqmbpgahavumbbcba,2022-10-04 11:30:46,41.68716583612774,123.42677947622995,24.1
12,wqmbpgahavumbbcba,2022-10-04 12:15:12,41.703655936072586,123.46414925022684,133.13333333333333
13,wqmbpgahavumbbcba,2022-10-04 14:58:00,41.693628219202445,123.43974456559212,232.66666666666666
14,wqmbpgahavumbbcba,2022-10-05 19:17:52,41.74368563024231,123.45514955635244,70.61666666666666
15,wqmbpgahavumbbcba,2022-10-05 20:51:49,41.69359229348953,123.43969563158367,952.7
16,wqmbpgahavumbbcba,2022-10-06 17:47:07,43.87371961172074,125.26790626922558,55.0
17,wqmbpgahavumbbcba,2022-10-06 18:43:57,43.87370160609497,125.26788324746664,94.63333333333334
18,wqmbpgahavumbbcba,2022-10-06 21:59:51,43.75921032492623,125.8689158248284,606.2666666666667
19,wqmbpgahavumbbcba,2022-10-07 08:32:37,43.74307209778728,125.89339138642238,21.983333333333334
20,wqmbpgahavumbbcba,2022-10-07 09:36:16,43.80412387973518,125.70090974245366,23.25
21,wqmbpgahavumbbcba,2022-10-07 15:29:25,41.69354643433753,123.43960475670696,1138.7333333333333
22,wqmbpgahavumbbcba,2022-10-08 10:42:55,41.694451032605535,123.43805904840012,23.466666666666665
23,wqmbpgahavumbbcba,2022-10-08 11:37:43,41.69361740285511,123.4396307291586,1396.3
24,wqmbpgahavumbbcba,2022-10-11 11:11:35,41.6871875945085,123.4270053259274,24.983333333333334
25,wqmbpgahavumbbcba,2022-10-11 12:03:44,41.74423834601804,123.3938316591787,41.45
26,wqmbpgahavumbbcba,2022-10-11 13:05:41,41.69361933007,123.43967566435332,1223.8666666666666
27,wqmbpgahavumbbcba,2022-10-21 09:43:06,41.68724490475071,123.42672752222649,20.45
28,wqmbpgahavumbbcba,2022-10-21 10:30:03,41.74403131118753,123.39378957558398,52.983333333333334
29,wqmbpgahavumbbcba,2022-10-21 11:42:22,41.70379354203664,123.46391191553506,76.6
30,wqmbpgahavumbbcba,2022-10-21 13:07:38,41.69364717484274,123.43977352614507,147.63333333333333
31,wqmbpgahavumbbcba,2022-10-21 15:43:16,41.68719389018989,123.42673351101966,43.61666666666667
32,wqmbpgahavumbbcba,2022-10-21 16:38:13,41.693563349244805,123.43965868106544,978.2666666666667
33,wqmbpgahavumbbcba,2022-10-27 09:29:54,41.74395736954976,123.39396378974187,36.31666666666667
34,wqmbpgahavumbbcba,2022-10-27 10:56:12,41.69363019345354,123.4397605426391,279.78333333333336
35,wqmbpgahavumbbcba,2022-10-28 15:47:22,41.70378707270925,123.46410139909749,94.91666666666667
36,wqmbpgahavumbbcba,2022-10-28 17:51:37,41.69361437155391,123.43964970126908,958.3666666666667
37,wqmbpgahavumbbcba,2022-10-29 10:20:34,41.68281369853116,123.4570156022617,22.983333333333334
38,wqmbpgahavumbbcba,2022-10-29 13:01:48,41.69362532122358,123.43968165651152,1240.4833333333333
39,wqmbpgahavumbbcba,2022-10-31 10:09:22,41.72193042525717,123.45280474160332,60.95
