,Unnamed: 0,vin,datetime,veh_speed,veh_km,longitude,latitude
0,0,wqmbpgahavumbageb,2022-09-22 16:47:36,43.36,32339.0,125.35868358121438,43.79942990326534
1,1,wqmbpgahavumbageb,2022-09-22 16:47:46,51.01,32339.0,125.3585282719701,43.79981745968725
2,2,wqmbpgahavumbageb,2022-09-22 16:47:56,60.91,32339.0,125.35668341968432,43.79856316121818
3,3,wqmbpgahavumbageb,2022-09-22 16:48:06,79.2,32339.0,125.35444619690315,43.796923199226775
4,4,wqmbpgahavumbageb,2022-09-22 16:48:16,80.83,32340.0,125.35215645544226,43.79552298950884
5,5,wqmbpgahavumbageb,2022-09-22 16:48:26,72.56,32340.0,125.34977457314864,43.79448472138101
6,6,wqmbpgahavumbageb,2022-09-22 16:48:36,72.22,32340.0,125.34720448563007,43.79384356423465
7,7,wqmbpgahavumbageb,2022-09-22 16:48:46,23.79,32340.0,125.3453468059408,43.79353035835545
8,8,wqmbpgahavumbageb,2022-09-22 16:48:56,0.0,32340.0,125.34510214713504,43.79347594402908
9,9,wqmbpgahavumbageb,2022-09-22 16:49:06,0.0,32340.0,125.345103149483,43.7934739468686
10,10,wqmbpgahavumbageb,2022-09-22 16:49:16,0.0,32340.0,125.34510014084698,43.79346994348128
11,11,wqmbpgahavumbageb,2022-09-22 16:49:26,0.0,32340.0,125.34509813503652,43.79346694139404
12,12,wqmbpgahavumbageb,2022-09-22 16:49:36,0.0,32340.0,125.34509913738452,43.79346494423359
13,13,wqmbpgahavumbageb,2022-09-22 16:49:46,0.0,32340.0,125.34509913690688,43.79346194577295
14,14,wqmbpgahavumbageb,2022-09-22 16:49:56,10.96,32340.0,125.34508209269045,43.79346891135295
15,15,wqmbpgahavumbageb,2022-09-22 16:50:06,32.45,32340.0,125.34446340993736,43.793247902752825
16,16,wqmbpgahavumbageb,2022-09-22 16:50:16,72.84,32340.0,125.34435895154994,43.79211629333598
17,17,wqmbpgahavumbageb,2022-09-22 16:50:26,87.07,32341.0,125.34437868466564,43.79010435868996
18,18,wqmbpgahavumbageb,2022-09-22 16:50:36,90.73,32341.0,125.34434425678728,43.78798837503437
19,19,wqmbpgahavumbageb,2022-09-22 16:50:46,62.1,32341.0,125.34438403821628,43.78594348644919
20,20,wqmbpgahavumbageb,2022-09-22 16:50:56,49.66,32341.0,125.34468765308326,43.78471865867229
21,21,wqmbpgahavumbageb,2022-09-22 16:51:06,78.58,32341.0,125.34525292877184,43.78328240852589
22,22,wqmbpgahavumbageb,2022-09-22 16:51:16,83.53,32342.0,125.34575394154888,43.78128931692123
23,23,wqmbpgahavumbageb,2022-09-22 16:51:26,89.04,32342.0,125.34547386708968,43.779199861510406
24,24,wqmbpgahavumbageb,2022-09-22 16:51:36,90.84,32342.0,125.34470648189148,43.77702556084074
25,25,wqmbpgahavumbageb,2022-09-22 16:51:46,92.53,32342.0,125.34391501553176,43.77479023470787
26,26,wqmbpgahavumbageb,2022-09-22 16:51:56,86.23,32343.0,125.34312253878242,43.77255089644565
27,27,wqmbpgahavumbageb,2022-09-22 16:52:06,85.78,32343.0,125.34269705873535,43.77041816934383
28,28,wqmbpgahavumbageb,2022-09-22 16:52:16,43.08,32343.0,125.34306275114815,43.76859573876408
29,29,wqmbpgahavumbageb,2022-09-22 16:52:26,0.0,32343.0,125.3432551948132,43.76814031549547
30,30,wqmbpgahavumbageb,2022-09-22 16:52:36,46.8,32343.0,125.34345466894317,43.76776086716544
31,31,wqmbpgahavumbageb,2022-09-22 16:52:46,74.75,32343.0,125.34417838464296,43.76637986561702
32,32,wqmbpgahavumbageb,2022-09-22 16:52:56,78.41,32344.0,125.34513364630143,43.76459946987637
33,33,wqmbpgahavumbageb,2022-09-22 16:53:06,77.34,32344.0,125.3461229810925,43.76278713571919
34,34,wqmbpgahavumbageb,2022-09-22 16:53:16,59.73,32344.0,125.34709926968428,43.76098675565288
35,35,wqmbpgahavumbageb,2022-09-22 16:53:26,0.0,32344.0,125.34749619672286,43.76025881400194
36,36,wqmbpgahavumbageb,2022-09-22 16:53:36,0.0,32344.0,125.34749519425117,43.760259811739466
37,37,wqmbpgahavumbageb,2022-09-22 16:53:46,0.0,32344.0,125.3474951947284,43.76026281028925
38,38,wqmbpgahavumbageb,2022-09-22 16:53:56,0.0,32344.0,125.34749519504656,43.76026480932243
39,39,wqmbpgahavumbageb,2022-09-22 16:54:06,4.44,32344.0,125.3474941927339,43.76026680657652
40,40,wqmbpgahavumbageb,2022-09-22 16:54:16,53.49,32344.0,125.34784501153568,43.75963273509856
41,41,wqmbpgahavumbageb,2022-09-22 16:54:26,68.4,32344.0,125.3486960148085,43.758253901185626
42,42,wqmbpgahavumbageb,2022-09-22 16:54:36,78.46,32345.0,125.35021171837003,43.75684422327356
43,43,wqmbpgahavumbageb,2022-09-22 16:54:46,58.33,32345.0,125.35224072133998,43.75566126778826
44,44,wqmbpgahavumbageb,2022-09-22 16:54:56,45.5,32345.0,125.353262184727,43.754915346713744
45,45,wqmbpgahavumbageb,2022-09-22 16:55:06,71.71,32345.0,125.35436776910784,43.7537527431322
46,46,wqmbpgahavumbageb,2022-09-22 16:55:16,78.63,32345.0,125.35521759732964,43.75198198537954
47,47,wqmbpgahavumbageb,2022-09-22 16:55:26,60.35,32345.0,125.35562330251685,43.750120531754895
48,48,wqmbpgahavumbageb,2022-09-22 16:55:36,32.23,32346.0,125.35585167621215,43.74893746318221
49,49,wqmbpgahavumbageb,2022-09-22 16:55:46,71.04,32346.0,125.35594472069874,43.74778016082278
50,50,wqmbpgahavumbageb,2022-09-22 16:55:56,87.46,32346.0,125.35568777778424,43.74582266544254
51,51,wqmbpgahavumbageb,2022-09-22 16:56:06,95.62,32346.0,125.35479923312384,43.74363123960075
52,52,wqmbpgahavumbageb,2022-09-22 16:56:16,71.71,32346.0,125.35377935574728,43.74152853291711
53,53,wqmbpgahavumbageb,2022-09-22 16:56:26,8.66,32347.0,125.35348040127064,43.74024063306367
54,54,wqmbpgahavumbageb,2022-09-22 16:56:36,0.0,32347.0,125.3534733731367,43.74017465195498
55,55,wqmbpgahavumbageb,2022-09-22 16:56:46,0.0,32347.0,125.3534733731367,43.74017465195498
56,56,wqmbpgahavumbageb,2022-09-22 16:56:56,0.0,32347.0,125.3534713682594,43.74017564814149
57,57,wqmbpgahavumbageb,2022-09-22 16:57:06,0.0,32347.0,125.3534693632228,43.74017564479173
58,58,wqmbpgahavumbageb,2022-09-22 16:57:16,0.0,32347.0,125.35346735834534,43.740176640978085
59,59,wqmbpgahavumbageb,2022-09-22 16:57:26,0.0,32347.0,125.35346635582697,43.74017663930314
60,60,wqmbpgahavumbageb,2022-09-22 16:57:36,0.0,32347.0,125.35346535330858,43.74017663762818
61,61,wqmbpgahavumbageb,2022-09-22 16:57:46,0.0,32347.0,125.35346535346775,43.74017763716435
62,62,wqmbpgahavumbageb,2022-09-22 16:57:56,0.0,32347.0,125.35346635598616,43.74017763883931
63,63,wqmbpgahavumbageb,2022-09-22 16:58:06,39.15,32347.0,125.35344022777922,43.73978377795358
64,64,wqmbpgahavumbageb,2022-09-22 16:58:16,59.56,32347.0,125.35355031099368,43.73856752538682
65,65,wqmbpgahavumbageb,2022-09-22 16:58:26,57.48,32347.0,125.35399219938652,43.73719189688348
66,66,wqmbpgahavumbageb,2022-09-22 16:58:36,64.4,32347.0,125.35486716452664,43.73584696207684
67,67,wqmbpgahavumbageb,2022-09-22 16:58:46,73.06,32347.0,125.3562964773605,43.73453889033903
68,68,wqmbpgahavumbageb,2022-09-22 16:58:56,78.97,32347.0,125.3581677988419,43.73320947930739
69,69,wqmbpgahavumbageb,2022-09-22 16:59:06,84.31,32348.0,125.36010016034638,43.73181710803727
70,70,wqmbpgahavumbageb,2022-09-22 16:59:16,83.53,32348.0,125.36173869377367,43.7301233457347
71,71,wqmbpgahavumbageb,2022-09-22 16:59:26,91.4,32348.0,125.3620961742173,43.72799583869159
72,72,wqmbpgahavumbageb,2022-09-22 16:59:36,42.52,32348.0,125.36204374585245,43.72605763507864
73,73,wqmbpgahavumbageb,2022-09-22 16:59:46,18.39,32348.0,125.36212580540273,43.72525311778541
74,74,wqmbpgahavumbageb,2022-09-22 16:59:56,8.15,32348.0,125.36243045300904,43.72495769864282
75,75,wqmbpgahavumbageb,2022-09-22 17:00:06,25.76,32349.0,125.36284236563544,43.724819362978536
76,76,wqmbpgahavumbageb,2022-09-22 17:00:16,9.39,32349.0,125.36350680479426,43.72445948647521
77,77,wqmbpgahavumbageb,2022-09-22 17:00:26,33.58,32349.0,125.36348767964112,43.72394269040706
78,78,wqmbpgahavumbageb,2022-09-22 17:00:36,37.23,32349.0,125.3637361041429,43.72311641675603
79,79,wqmbpgahavumbageb,2022-09-22 17:00:46,32.28,32349.0,125.3643333591242,43.72265347464336
80,80,wqmbpgahavumbageb,2022-09-22 17:00:56,16.59,32349.0,125.365213286987,43.72260073456398
81,81,wqmbpgahavumbageb,2022-09-22 17:01:06,36.61,32349.0,125.36525126188788,43.72192209000955
82,82,wqmbpgahavumbageb,2022-09-22 17:01:16,32.79,32349.0,125.36548365935197,43.72123571826453
83,83,wqmbpgahavumbageb,2022-09-22 17:01:26,34.7,32349.0,125.36624318884049,43.720520080529305
84,84,wqmbpgahavumbageb,2022-09-22 17:01:36,43.14,32349.0,125.36683535285025,43.719870171686544
85,85,wqmbpgahavumbageb,2022-09-22 17:01:46,43.93,32349.0,125.36760698937817,43.71886547796318
86,86,wqmbpgahavumbageb,2022-09-22 17:01:56,35.04,32349.0,125.3683662593756,43.71790606889233
87,87,wqmbpgahavumbageb,2022-09-22 17:02:06,36.45,32350.0,125.36892132379393,43.717392014007146
88,88,wqmbpgahavumbageb,2022-09-22 17:02:16,44.04,32350.0,125.37021287265064,43.7169268546381
89,89,wqmbpgahavumbageb,2022-09-22 17:02:26,42.35,32350.0,125.37154847845206,43.71667760188056
90,90,wqmbpgahavumbageb,2022-09-22 17:02:36,24.97,32350.0,125.3727337658698,43.716667012691545
91,91,wqmbpgahavumbageb,2022-09-22 17:02:46,38.41,32350.0,125.37383984901057,43.71665528919608
92,92,wqmbpgahavumbageb,2022-09-22 17:02:56,32.45,32350.0,125.37506108901836,43.716634655239616
93,93,wqmbpgahavumbageb,2022-09-22 17:03:06,33.63,32350.0,125.37614402195578,43.71661282630784
94,94,wqmbpgahavumbageb,2022-09-22 17:03:16,32.45,32350.0,125.37734810614576,43.71655509607575
95,95,wqmbpgahavumbageb,2022-09-22 17:03:26,33.52,32350.0,125.37844995186845,43.716469228405145
96,96,wqmbpgahavumbageb,2022-09-22 17:03:36,6.01,32350.0,125.37920518449494,43.71640498215828
97,97,wqmbpgahavumbageb,2022-09-22 17:03:46,0.0,32350.0,125.37927028979249,43.716401045480985
98,98,wqmbpgahavumbageb,2022-09-22 17:03:56,0.0,32350.0,125.37926928784424,43.71639904541347
99,99,wqmbpgahavumbageb,2022-09-22 17:04:06,0.0,32350.0,125.3792702893126,43.71639804679872
100,100,wqmbpgahavumbageb,2022-09-22 17:04:16,0.0,32350.0,125.37927229256913,43.71639804869065
101,101,wqmbpgahavumbageb,2022-09-22 17:04:26,0.0,32350.0,125.37927429582548,43.716398050582434
102,102,wqmbpgahavumbageb,2022-09-22 17:04:36,0.0,32350.0,125.3792783023376,43.71639805436556
103,103,wqmbpgahavumbageb,2022-09-22 17:04:46,23.45,32350.0,125.37955574798796,43.71637632461179
104,104,wqmbpgahavumbageb,2022-09-22 17:04:56,43.31,32351.0,125.3805893759545,43.71628930967263
105,105,wqmbpgahavumbageb,2022-09-22 17:05:06,56.92,32351.0,125.38222685349083,43.71615978672381
106,106,wqmbpgahavumbageb,2022-09-22 17:05:16,54.9,32351.0,125.38420566980092,43.71597045286702
107,107,wqmbpgahavumbageb,2022-09-22 17:05:26,40.05,32351.0,125.38588891312708,43.715810752327805
108,108,wqmbpgahavumbageb,2022-09-22 17:05:36,39.76,32351.0,125.3871695186512,43.71565768128193
109,109,wqmbpgahavumbageb,2022-09-22 17:05:46,51.18,32351.0,125.38869130272889,43.7153907385496
110,110,wqmbpgahavumbageb,2022-09-22 17:05:56,48.88,32351.0,125.39036412113788,43.7150847994473
111,111,wqmbpgahavumbageb,2022-09-22 17:06:06,46.68,32351.0,125.39199875079522,43.71477273221935
112,112,wqmbpgahavumbageb,2022-09-22 17:06:16,10.8,32352.0,125.39327191909815,43.714530382342254
113,113,wqmbpgahavumbageb,2022-09-22 17:06:26,8.77,32352.0,125.393639238888,43.71445655912356
114,114,wqmbpgahavumbageb,2022-09-22 17:06:36,34.98,32352.0,125.3935931260907,43.71400973666528
115,115,wqmbpgahavumbageb,2022-09-22 17:06:46,38.13,32352.0,125.39323565522966,43.71308999692344
116,116,wqmbpgahavumbageb,2022-09-22 17:06:56,45.84,32352.0,125.39284913556504,43.712079278400935
117,117,wqmbpgahavumbageb,2022-09-22 17:07:06,33.07,32352.0,125.3925497283543,43.711302488768055
118,118,wqmbpgahavumbageb,2022-09-22 17:07:16,45.56,32352.0,125.39225129812792,43.710406746742834
119,119,wqmbpgahavumbageb,2022-09-22 17:07:26,44.77,32352.0,125.39194180988392,43.70924710914481
