,prob,Longitude,Latitude
0,0.293413699,120.881392,15.297225
1,0.607314522,120.880795,15.294618
2,0.522232705,120.872695,15.288898
3,0.446100845,120.865698,15.29352
4,0.427938717,120.87599,15.252882
5,0.790640533,120.83688,15.218912
6,0.393094609,120.887237,15.353565
7,0.360669058,120.850585,15.25017
8,0.717882833,120.835423,15.21994
9,0.347619895,120.878563,15.28416
10,0.503492794,120.901337,15.344648
11,0.694020669,120.840103,15.215493
12,0.686470522,120.841305,15.214125
13,0.671665616,120.86061,15.258837
14,0.396263639,120.875013,15.265565
15,0.314143202,120.909982,15.066332
16,0.783547307,120.730935,14.952662
17,0.380104641,120.782155,15.175993
18,0.30947407,120.782812,15.171018
19,0.50683167,120.78189,15.172872
20,0.534501211,120.782332,15.172032
21,0.55935697,120.782528,15.171547
22,0.751069362,120.647853,15.030082
23,0.610238027,120.631398,15.038388
24,0.653414277,120.642548,15.039945
25,0.173716093,120.653152,15.037232
26,0.259007695,120.653637,15.037528
27,0.676744531,120.646275,15.031818
28,0.5376488,120.646155,15.0321
29,0.391812997,120.862265,15.042258
30,0.202158385,120.896808,15.051253
31,0.445937926,120.876243,15.024585
32,0.010553832,120.902815,15.038127
33,0.059083627,120.857892,15.026252
34,0.059433138,120.858022,15.026295
35,0.203664425,120.898018,15.048998
36,0.614506501,120.873423,15.041263
37,0.469400075,120.876747,15.025578
38,0.55775707,120.886152,15.041062
39,0.616931382,120.873477,15.041438
40,0.516289622,120.876512,15.023922
41,0.525126041,120.881092,15.04512
42,0.047481696,120.85876,15.022452
43,0.642335339,120.87359,15.04206
44,0.493898032,120.872307,15.037348
45,0.653131266,120.873752,15.042553
46,0.445377796,120.863525,15.040422
47,0.066150549,120.904175,15.043552
48,0.431096428,120.890738,15.035328
49,0.000933277,120.903788,15.038132
50,0.067281096,120.89597,15.041293
51,0.215290242,120.861002,15.043187
52,0.265987837,120.865375,15.036135
53,0.733257184,120.884437,15.033033
54,0.242876938,120.896312,15.051563
55,0.62442766,120.872855,15.038757
56,0.560521222,120.8679,15.057697
57,0.775307351,120.883093,15.048435
58,0.015170312,120.90314,15.035135
59,0.184055146,120.857103,15.048868
60,0.020881314,120.857313,15.030775
61,0.099327049,120.899957,15.042788
62,0.218469893,120.895107,15.05165
63,0.188469325,120.895093,15.052885
64,0.241865704,120.87046,15.025518
65,0.057579786,120.858607,15.022515
66,0.701041628,120.882593,15.051217
67,0.621904083,120.88691,15.039588
68,0.436452198,120.872157,15.042235
69,0.407054892,120.87919,15.042075
70,0.033967617,120.856997,15.03101
71,0.209822629,120.861982,15.035485
72,0.055575439,120.857835,15.026557
73,0.083252473,120.861272,15.035335
74,0.156111738,120.898797,15.046353
75,0.260296193,120.89589,15.04937
76,0.586209296,120.901555,15.059612
77,0.293279085,120.86896,15.025448
78,0.295252648,120.8976,15.064258
79,0.591676545,120.873442,15.034987
80,0.332507381,120.86087,15.04408
81,0.181504529,120.89617,15.059023
82,0.193089088,120.895442,15.052602
83,0.089982885,120.900895,15.042632
84,0.819296686,120.883352,15.026695
85,0.034135033,120.856935,15.031022
86,0.251879089,120.8968,15.050743
87,0.133821252,120.893353,15.056398
88,0.053053393,120.90228,15.03322
89,0.060640403,120.902387,15.033198
90,0.271156769,120.855408,15.050572
91,0.491497055,120.874998,15.025352
92,0.744416256,120.87498,15.051977
93,0.309013125,120.858873,15.046462
94,0.612542343,120.902295,15.060473
95,0.771433992,120.862068,15.042442
96,0.10963759,120.897428,15.04122
97,0.289759518,120.891135,15.053822
98,0.069957408,120.902425,15.032865
99,0.215856954,120.85668,15.049128
100,0.145427051,120.893173,15.05636
101,0.017360542,120.904685,15.038597
102,0.441081608,120.899333,15.0602
103,0.262736649,120.895763,15.049428
104,0.274863889,120.85852,15.046818
105,0.615857477,120.897258,15.063062
106,0.701008116,120.882133,15.052827
107,0.11332649,120.89768,15.041607
108,0.063759744,120.858033,15.02648
109,0.113252336,120.897985,15.05787
110,0.332487999,120.86363,15.04023
111,0.491895184,120.873693,15.033665
112,0.731110856,120.880312,15.048532
113,0.84688999,120.878683,15.053432
114,0.116854264,120.856287,15.02816
115,0.125801619,120.896528,15.04539
116,0.062267049,120.843465,15.023942
117,0.063092375,120.85796,15.026057
118,0.192627865,120.893792,15.053305
119,0.435593381,120.889625,15.056663
120,0.204454763,120.89401,15.054208
121,0.420709575,120.889557,15.056562
122,0.483177868,120.871543,15.034568
123,0.257323575,120.855605,15.050328
124,0.659938082,120.873637,15.042058
125,0.030968102,120.856903,15.030733
126,0.228079419,120.897478,15.049748
127,0.172125546,120.894058,15.05446
128,0.080786189,120.846887,15.01573
129,0.073537955,120.856337,15.02835
130,0.03534554,120.903392,15.042042
