,Prob,real_outcome
247,0.396263639,0
248,0.367746383,0
249,0.114564467,0
250,0.549974161,0
251,0.045441545,0
252,0.568306721,0
253,0.506543423,0
254,0.47443934,0
255,0.786116016,0
256,0.748189845,0
257,0.514089578,0
258,0.18298567,0
259,0.395004095,0
260,0.289745798,0
261,0.416787447,0
262,0.471619115,0
263,0.573279714,0
264,0.4997955,0
265,0.44542395,0
266,0.074132878,0
267,0.434187513,0
268,0.470246972,0
269,0.610638248,0
270,0.049134593,0
271,0.527460639,0
272,0.259976798,0
273,0.266710473,0
274,0.466453786,0
275,0.731739528,0
276,0.089425816,0
277,0.544686629,0
278,0.67445494,0
279,0.510725019,0
280,0.520100858,0
281,0.632291428,0
282,0.729458725,0
283,0.744562579,0
284,0.585870156,0
285,0.626101882,0
286,0.502594519,0
287,0.422698342,0
288,0.169738942,0
289,0.463950171,0
290,0.62622595,0
291,0.71035951,0
292,0.736106177,0
293,0.633661226,0
294,0.584001441,0
295,0.521208519,0
296,0.024830301,0
297,0.77484009,0
298,0.487907645,0
299,0.028885623,0
300,0.484012057,0
301,0.378674766,0
302,0.171545979,0
303,0.797032264,0
304,0.545215861,0
305,0.584685877,0
306,0.597558975,0
307,0.469557974,0
308,0.071854932,0
309,0.390512327,0
310,0.016975502,0
311,0.628562293,0
312,0.422741883,0
313,0.423253931,0
314,0.211878309,0
315,0.626635273,0
316,0.528194712,0
317,0.237276615,0
318,0.49966519,0
319,0.24090057,0
320,0.31881645,0
321,0.634212561,0
322,0.431184733,0
323,0.579068949,0
324,0.769774488,0
325,0.69579405,0
326,0.193230424,0
327,0.085500457,0
328,0.312714908,0
329,0.464213546,0
330,0.384565546,0
331,0.555196329,0
332,0.396567301,0
333,0.631288484,0
334,0.161154182,0
335,0.348010383,0
336,0.318403841,0
337,0.024042764,0
338,0.730843416,0
339,0.748687406,0
340,0.698732358,0
341,0.04225021,0
342,0.724790602,0
343,0.481225844,0
344,4.13E-05,0
345,0.488548464,0
346,0.214600719,0
347,0.105939591,0
348,0.719885523,0
349,0.700949902,0
350,0.564864808,0
351,0.514148853,0
352,0.648944945,0
353,0.771356685,0
354,0.344088292,0
355,0.609186816,0
356,0.314143202,0
357,0.233311186,0
358,0.003870869,0
359,0.001829053,0
360,0.007925416,0
361,0.351701454,0
362,0.583452406,0
363,0.636879388,0
364,0.738827618,0
365,0.470601077,0
366,0.335158812,0
367,0.567760349,0
368,0.275432944,0
369,0.170234006,0
370,0.112315228,0
371,0.224083759,0
372,0.000848196,0
373,0.18911938,0
374,0.553916945,0
375,0.609200722,0
376,0.059015207,0
377,4.84E-10,0
378,0.008351804,0
379,0.271645381,0
380,0.334906867,0
381,0.579713699,0
382,0.813395897,0
383,0.62913135,0
384,0.76318692,0
385,0.499457081,0
386,0.50391831,0
387,0.661622481,0
388,0.089511243,0
389,0.011618165,0
390,0.005429331,0
391,0.054317348,0
392,0.296505549,0
393,0.0230016,0
394,0.010212702,0
395,0.090335094,0
396,0.582313585,0
397,0.213785649,0
398,0.168310248,0
399,0.513914412,0
400,0.541947465,0
401,0.707746951,0
402,0.220427503,0
403,0.337742792,0
404,0.703291645,0
405,0.004735369,0
406,0.009857729,0
407,0.613440235,0
408,0.53666863,0
409,0.435053709,0
410,0.604150717,0
411,0.598145139,0
412,0.614176102,0
413,0.251499805,0
414,0.011940616,0
415,0.020298973,0
416,0.705871196,0
417,0.094452196,0
418,0.086710294,0
419,0.528530893,0
420,0.151268884,0
421,0.000728769,0
422,0.2041431,0
423,0.379174406,0
424,0.047740522,0
425,0.03484815,0
426,0.725171695,0
427,0.066928511,0
428,0.098700693,0
429,0.047402224,0
430,0.024826033,0
431,0.146448958,0
432,0.631565667,0
433,1.82E-05,0
434,0.327221968,0
435,0.598561678,0
436,0.303486424,0
437,0.010583373,0
438,0.361883,0
439,0.299007524,0
440,0.010942062,0
441,0.362656962,0
442,0.214768484,0
443,0.43764271,0
444,0.567948661,0
445,0.300052287,0
446,0.412230173,0
447,0.502357995,0
448,2.50E-05,0
449,0.481233127,0
450,0.305819963,0
451,0.106182254,0
452,0.4173286,0
453,0.273206948,0
454,0.335281607,0
455,0.549852401,0
456,0.802925283,0
457,0.004545567,0
458,0.560526188,0
459,0.229475774,0
460,0.59548921,0
461,0.417887262,0
462,0.508285995,0
463,0.160830689,0
464,0.521148366,0
465,0.004346319,0
466,0.587771806,0
467,0.201138529,0
468,0.616281407,0
469,0.170620098,0
470,0.469196288,0
471,0.65105861,0
472,0.114285757,0
473,0.003789994,0
474,0.281741506,0
475,0.559597568,0
476,0.715152625,0
477,0.003248304,0
478,0.378703515,0
479,0.039329063,0
480,0.306472743,0
481,0.814529233,0
482,0.166146273,0
483,0.448765529,0
484,0.011727062,0
485,7.62E-07,0
486,0.224379822,0
487,0.008165768,0
488,0.098426909,0
489,0.35077759,0
490,0.003758124,0
491,0.361096687,0
492,0.648562846,0
493,0.721126174,0
494,0.663001725,0
495,0.487086086,0
496,0.695936326,0
497,0.40145607,0
498,0.32037187,0
499,0.670287468,0
500,0.315924784,0
501,0.194854794,0
502,6.68E-06,0
503,0.6496214,0
504,1.72E-05,0
505,0.004997353,0
506,0.009178491,0
507,0.035526198,0
508,0.152808555,0
509,0.001152406,0
510,0.219879214,0
511,0.875887923,0
512,0.089774604,0
513,0.003033155,0
514,0.331665382,0
515,0.15903307,0
516,0.155282227,0
517,0.365246941,0
518,0.124255248,0
519,0.089497786,0
520,0.783547307,0
521,0.096292919,0
522,0.74833925,0
523,0.144962931,0
524,0.037300383,0
525,0.578571384,0
526,0.589102363,0
527,0.380104641,0
528,0.30947407,1
529,0.423757134,0
530,0.536469758,0
531,0.51425039,0
532,0.12466295,0
533,0.50683167,0
534,0.685039748,0
535,0.670220707,0
536,0.64564095,0
537,0.534501211,0
538,0.406435114,0
539,0.631168416,0
540,0.375038201,0
541,0.55935697,1
542,0.751069362,1
543,0.002697414,0
544,0.336843344,0
545,0.34253335,0
546,0.094904419,0
547,0.610238027,0
548,0.653414277,0
549,0.173716093,0
550,0.365749519,0
551,0.259007695,0
552,0.676744531,0
553,0.5376488,0
554,0.042107155,0
555,0.391812997,0
556,0.202158385,0
557,0.548808847,0
558,0.014467988,0
559,0.445937926,0
560,0.010553832,0
561,0.801649577,0
562,0.059083627,0
563,0.059433138,0
564,0.115552281,0
565,0.05857712,0
566,0.203664425,0
567,0.614506501,0
568,0.469400075,0
569,0.55775707,0
570,0.616931382,1
571,0.084273467,0
572,0.516289622,0
573,0.525126041,0
574,0.047481696,0
575,0.642335339,0
576,0.493898032,0
577,0.653131266,0
578,0.445377796,0
579,0.066150549,0
580,0.431096428,0
581,0.000933277,0
582,0.067281096,0
583,0.215290242,0
584,0.360869715,0
585,0.265987837,0
586,0.733257184,0
587,0.024785644,0
588,0.04633297,0
589,0.242876938,0
590,0.62442766,0
591,0.560521222,0
592,0.775307351,0
593,0.015170312,0
594,0.184055146,0
595,0.020881314,0
596,0.017189594,0
597,0.046171011,0
598,0.099327049,0
599,0.218469893,0
600,0.188469325,0
601,0.241865704,0
602,0.057579786,0
603,0.701041628,0
604,0.621904083,0
605,0.436452198,0
606,0.003229558,0
607,0.407054892,0
608,0.033967617,0
609,0.209822629,0
610,0.509024759,0
611,0.055575439,0
612,0.083252473,0
613,0.156111738,0
614,0.354144994,0
615,0.260296193,0
616,0.586209296,0
617,0.293279085,0
618,0.295252648,0
619,0.591676545,0
620,0.332507381,0
621,0.181504529,0
622,0.540871127,0
623,0.193089088,0
624,0.089982885,0
625,0.819296686,0
626,0.034135033,0
627,0.251879089,0
628,0.036758006,0
629,0.133821252,0
630,0.540820729,0
631,0.055991985,0
632,0.053053393,0
633,0.060640403,0
634,0.033388759,0
635,0.046558628,0
636,0.271156769,0
637,0.491497055,0
638,0.744416256,0
639,0.309013125,0
640,0.064264086,0
641,0.112103374,0
642,0.612542343,0
643,0.015240231,0
644,0.051295946,0
645,0.771433992,0
646,0.10963759,0
647,0.289759518,0
648,0.069957408,0
649,0.215856954,0
650,0.145427051,0
651,0.017360542,0
652,0.441081608,0
653,0.262736649,0
654,0.274863889,0
655,0.615857477,1
656,0.701008116,0
657,0.11332649,0
658,0.063759744,0
659,0.115921709,0
660,0.113252336,0
661,0.332487999,0
662,0.014462052,0
663,0.491895184,0
664,0.731110856,0
665,0.84688999,0
666,0.116854264,0
667,0.125801619,0
668,0.062267049,0
669,0.063092375,0
670,0.173343274,0
671,0.031004666,0
672,0.192627865,0
673,0.173727988,0
674,0.435593381,0
675,0.204454763,0
676,0.420709575,0
677,0.483177868,0
678,0.257323575,0
679,0.659938082,0
680,0.030968102,0
681,0.228079419,0
682,0.062403879,0
683,0.172125546,0
684,0.080786189,0
685,0.073537955,0
686,0.03534554,0
687,0.110834292,0
688,0.055997982,0
689,0.086949881,0
690,0.073930874,0
691,0.036393321,0
692,0.019568519,0
693,0.022986214,0
694,0.734287912,0
695,0.840392552,0
696,0.751713837,0
697,0.3437392,0
698,0.633256843,0
699,0.042799016,0
700,0.475787747,0
701,0.048984555,0
702,0.526229462,0
703,0.098879436,0
704,0.390895192,0
705,0.489123108,0
706,0.78845284,1
707,0.188831332,0
708,0.343958157,0
709,0.527156423,0
710,0.020244325,0
711,0.655322022,0
712,0.646685472,0
713,0.066455469,0
714,0.745787663,0
715,0.353414974,0
716,0.322818686,0
717,0.498646131,0
718,0.087281853,0
719,0.102540846,0
720,0.599088257,0
721,0.016813354,0
722,0.693530071,0
723,0.443816086,0
724,0.03826136,0
725,0.310750428,0
726,0.366599437,0
727,0.247957756,0
728,0.006533842,0
729,0.10549323,0
730,0.483309884,0
731,0.7219355,0
732,0.582315418,0
733,0.746411444,0
734,0.244615806,0
735,0.323785419,0
736,0.300813599,0
737,0.078278516,0
738,0.292100393,0
739,0.236053626,0
740,0.014934401,0
741,0.011774982,0
742,0.311814161,0
743,0.098107886,0
744,0.007358813,0
745,0.514540957,0
746,0.745957628,0
747,0.166189532,0
748,0.016740169,0
749,0.734545632,0
750,0.750488223,0
751,0.286765166,0
752,0.26468631,0
753,0.677512354,0
754,0.054694061,0
755,0.185438887,0
756,0.035537448,0
757,0.715633487,0
758,0.451829448,0
759,0.486692388,0
760,0.377411511,0
761,0.475384844,0
762,0.410785842,0
763,0.012996588,0
764,0.642615082,0
765,0.070993425,0
766,0.207832711,0
767,0.149667417,0
768,0.302774971,0
769,0.414977049,0
770,0.589830124,0
771,0.048446817,0
772,0.165745067,0
773,0.013034821,0
774,0.004093433,0
775,0.0470447,0
776,0.511562997,0
777,0.497429187,0
778,0.162979827,0
779,0.434641085,0
780,0.473872112,0
781,0.484310039,0
782,0.514002254,0
783,0.221670788,0
784,0.298442786,0
785,0.020612049,0
786,0.046318038,0
787,0.54361965,0
788,0.345908148,0
789,0.057729281,0
790,0.400747213,0
791,0.007788163,0
792,0.631968779,0
793,0.220604037,0
794,0.247918235,0
795,0.013667933,0
796,0.015724684,0
797,0.44290593,0
798,0.438397366,0
799,0.198214957,0
800,0.050929411,0
801,0.4665455,0
802,0.815472615,0
803,0.00844374,0
804,0.01961585,0
805,0.7946602,0
806,0.523678239,0
807,0.353284027,0
808,0.320776111,0
809,0.158171763,0
810,0.275277105,0
811,0.093714024,0
812,0.29170445,0
813,0.406093204,0
814,0.250661198,0
815,0.526059481,0
816,0.252883542,0
817,0.54452261,0
818,0.684146588,0
819,0.447420278,0
820,0.215639766,0
821,0.250864627,0
822,0.334601622,0
823,0.034915782,0
824,0.092502698,0
825,0.771794406,0
826,0.556212681,0
827,0.24187056,0
828,0.696397169,0
829,0.697487232,0
830,0.624354561,0
831,0.467723545,0
832,0.37340826,0
833,0.455935158,0
834,0.727662656,0
835,0.621992288,0
836,0.129215661,0
837,0.450271901,0
838,0.567566131,0
839,0.582444834,0
840,0.543944553,0
841,0.369878377,0
842,0.472549034,0
843,0.73594718,0
844,0.50306045,0
845,0.504559964,0
846,0.878246578,0
847,0.404395716,0
848,0.432113044,0
849,0.019087873,0
850,0.314995244,0
851,0.386639757,0
852,0.53015891,0
853,0.221726323,0
854,0.360669464,0
855,0.234896262,0
856,0.387955726,0
857,0.529211678,0
858,0.23719773,0
859,0.623853369,0
860,0.653297776,0
861,0.594858202,0
862,0.334392598,0
863,0.736996359,0
864,0.453679955,0
865,0.335785909,0
866,0.286795967,0
867,0.284222919,0
868,0.489273039,0
869,0.771719303,0
870,0.742509014,0
871,0.409905987,0
872,0.227023456,0
873,0.021701669,0
874,0.801282442,0
875,0.440820005,0
876,0.005137342,0
877,0.145889122,0
878,0.600167926,0
879,0.316802756,0
880,0.784703501,0
881,0.491572037,0
882,0.171565568,0
883,0.37277139,0
884,0.28042006,0
885,0.381762024,0
886,0.026842428,0
887,0.648627653,0
888,0.757424439,0
889,0.527143108,0
890,0.708915396,0
891,0.509563939,0
892,0.155846876,0
893,0.802425449,0
894,0.572851257,0
895,0.498129113,0
896,0.620360027,0
897,0.474196679,0
898,0.243117284,0
899,0.651210304,0
900,0.663044572,0
901,0.790479913,0
902,0.781687978,0
903,0.008777537,0
904,0.233685788,0
905,0.404892034,0
906,0.781923095,0
907,0.492235353,0
908,0.363851903,0
909,0.758985459,0
910,0.743771171,0
911,0.707735124,0
912,0.39814809,0
913,0.73588812,0
914,0.642556854,0
915,0.205910566,0
916,0.773912011,0
917,0.300691955,0
918,0.360482951,0
919,0.797758623,0
920,0.394428065,0
921,0.195474129,0
922,0.321570507,0
923,0.321144192,0
924,9.28E-09,0
925,0.168542707,0
926,0.21236419,0
927,0.627368591,0
928,0.248453092,0
929,0.40801262,0
930,0.351043796,0
931,0.372834454,0
932,0.442204684,0
933,0.240831895,0
934,0.634169457,0
935,0.089514268,0
936,0.543415484,0
937,0.219432622,0
938,0.522482913,0
939,0.737436985,0
940,0.689643364,0
941,0.599533155,0
942,0.637934192,0
943,0.038647963,0
944,0.346473735,0
945,0.217241106,0
946,0.192402167,0
947,0.778997421,0
948,0.748999986,0
949,0.65359113,0
950,0.366117716,0
951,0.569310207,0
952,0.497030424,0
953,0.514098307,0
954,0.453016153,0
955,0.633247787,0
956,0.168492903,0
957,0.01422976,0
958,0.068497248,0
959,0.614455792,0
960,0.662211087,0
961,0.65965759,0
962,0.341149397,0
963,0.007075913,0
964,0.472411865,0
965,0.022002385,0
966,0.286605245,0
967,0.508787932,0
968,0.831697792,0
969,0.087320604,0
970,0.313642837,0
971,0.659124894,0
972,0.626099872,0
973,0.511491101,0
974,0.379681264,0
975,0.206244032,0
976,0.469114335,0
977,0.664688425,0
978,0.328067855,0
979,0.046924604,0
980,0.882259721,0
981,0.69519123,0
982,0.82768148,0
983,0.703937646,0
984,0.727823418,0
985,0.763631626,0
986,0.06785257,0
987,0.047523852,0
988,0.329108395,0
989,0.743943004,0
990,0.693250645,0
991,0.164899467,0
992,0.583802267,0
993,0.131813245,0
994,0.371402565,0
995,6.51E-05,0
996,0.094735359,0
997,0.000643522,0
998,0.436604624,0
999,0.798768187,0
1000,0.827038825,0
1001,0.446055994,0
1002,0.539374699,0
1003,0.42305925,0
1004,0.049976145,0
1005,0.248037905,0
1006,0.344153654,0
1007,0.621443035,0
1008,0.028631847,0
1009,0.301032422,0
1010,0.000110267,0
1011,0.223196985,0
1012,0.512891631,0
1013,0.194802594,0
1014,0.045317578,0
1015,0.461017901,0
1016,0.142073983,0
1017,0.75821002,0
1018,0.071312693,0
1019,0.413436021,0
1020,0.006058067,0
1021,0.615989509,0
1022,0.501047221,0
1023,0.053538875,0
1024,0.4444238,0
1025,0.002203535,0
1026,0.259408259,0
1027,0.291945983,0
1028,4.39E-05,0
1029,0.208413909,0
1030,0.111693647,0
1031,0.209667586,0
1032,0.246145423,0
1033,0.661402597,0
1034,0.110900646,0
1035,0.439424922,0
1036,0.077453427,0
1037,0.349117462,0
1038,0.102664214,0
1039,0.696134285,0
1040,0.139229414,0
1041,0.863970507,0
1042,0.240122275,0
1043,0.025267329,0
1044,0.011858003,0
1045,0.663327001,0
1046,0.701314664,0
1047,0.396478848,0
1048,0.767929418,0
1049,0.012843041,0
1050,0.76787891,0
1051,0.660604683,0
1052,0.578802813,0
1053,0.05861464,0
1054,0.351604402,0
1055,0.618658801,0
1056,0.30421675,0
1057,0.34950538,0
1058,0.061893186,0
1059,0.394960043,0
1060,0.169132091,0
1061,0.027846424,0
1062,0.228889932,0
1063,0.663290739,0
1064,0.445079766,0
1065,0.357095146,0
1066,0.000141323,0
1067,0.269596002,0
1068,0.352845624,0
1069,0.625635004,0
1070,0.016595144,0
1071,0.605693772,0
1072,0.599270042,0
1073,0.315721146,0
1074,6.60E-07,0
1075,0.569879106,0
1076,0.00062566,0
1077,0.144762826,0
1078,0.304943268,0
1079,0.388300238,0
1080,0.210165803,0
1081,0.032144104,0
1082,0.297815935,0
1083,0.53787623,0
1084,0.114813203,0
1085,0.28596462,0
1086,0.056183631,0
1087,0.019592932,0
1088,0.119146333,0
1089,0.209292144,0
1090,0.079268202,0
1091,0.750518449,0
1092,0.56596338,0
1093,0.335355776,0
1094,0.488286441,0
1095,0.470070224,0
1096,0.443216292,0
1097,0.454885833,0
1098,0.097456782,0
1099,0.002425724,0
1100,0.023033869,0
1101,0.178486614,0
1102,0.457533378,0
1103,0.227810401,0
1104,0.554390076,0
1105,0.339543448,0
1106,0.006241666,0
1107,0.135397464,0
1108,0.002442569,0
1109,0.025696933,0
1110,0.290033464,0
1111,0.354871666,0
1112,0.5384961,0
1113,0.590082835,0
1114,0.708863182,0
1115,0.040523698,0
1116,0.012426564,0
1117,0.44007738,0
1118,0.546675652,0
1119,0.765237786,0
1120,0.47623804,0
1121,0.174057261,0
1122,0.074272283,0
1123,0.080648798,0
1124,0.001363781,0
1125,0.112053644,0
1126,0.481125665,0
1127,0.469674048,0
1128,0.012131624,0
1129,0.790504297,0
1130,0.70697138,0
1131,0.064685933,0
1132,0.78169555,1
1133,0.764672085,1
1134,0.813693841,1
1135,1.81E-09,0
1136,0.850472979,1
1137,0.622244659,1
1138,0.784895009,1
1139,0.727172891,1
